3288,90.594
3290,86.137
3382,56.155
3384,54.42
3386,56.137
3388,56.724
3390,58.136
3392,58.539
3394,58.467
3396,58.554
3398,57.871
3400,59.007
3402,58.949
3404,56.8
3406,58.954
3408,58.76
3410,57.313
3412,58.22
3414,56.884
3416,57.364
3418,59.279
3420,59.566
3512,66.899
3514,65.8
3516,70.354
3518,69.277
3520,65.874
3522,69.235
3524,70.174
3526,68.815
3528,67.843
3530,70.085
3532,68.473
3534,73.836
3536,70.327
3538,71.898
3540,69.45
3542,68.21
3544,70.765
3546,68.55
3548,64.728
3550,66.686
3642,68.279
3644,66.724
3646,70.039
3648,72.182
3650,75.956
3652,76.317
3654,70.672
3656,70.743
3658,75.711
3660,72.179
3662,73.509
3664,74.141
3666,70.421
3668,72.993
3670,71.629
3672,75.523
3674,73.674
3676,70.914
3678,68.879
3680,68.897
3772,98.177
3774,94.856
3776,95.462
3778,93.058
3780,95.841
3782,96.608
3784,94.944
3786,93.262
3788,94.558
3790,97.787
3792,95.579
3794,94.093
3796,92.554
3798,91.131
3800,94.36
3802,91.762
3804,93.254
3806,91.183
3808,94.356
3810,94.434
